,timestamp,power
407,2023-03-06T01:06:31.888Z,6520.6474006175995
408,2023-03-06T00:53:23.129Z,3200.5987306435904
409,2023-03-06T00:40:13.448Z,1038.8231437032423
410,2023-03-06T00:27:12.399Z,-4655.0167220334215
411,2023-03-06T00:13:54.201Z,-1457.8063522775967
412,2023-03-06T00:00:49.993Z,-194.25435365798575
413,2023-03-05T23:47:32.184Z,-3925.47908302707
414,2023-03-05T23:34:16.322Z,-5401.499706506729
415,2023-03-05T23:21:07.012Z,-3171.302914619446
416,2023-03-05T23:07:59.957Z,-2983.1187705198927
417,2023-03-05T22:54:49.623Z,-2596.2652196486792
418,2023-03-05T22:41:50.249Z,-4515.439790487289
419,2023-03-05T22:28:40.673Z,-4598.924392461777
420,2023-03-05T22:15:31.733Z,-9920.020228624344
421,2023-03-05T22:02:32.155Z,-8540.434601902962
422,2023-03-05T21:49:24.026Z,-2146.706579873959
423,2023-03-05T21:36:23.260Z,-2070.3397611776986
424,2023-03-05T21:23:07.501Z,-1094.1521868342534
425,2023-03-05T21:09:59.010Z,-222.9446479740242
426,2023-03-05T20:56:59.910Z,1656.2148930194478
427,2023-03-05T20:43:56.264Z,2940.5872156222663
428,2023-03-05T20:30:53.548Z,2845.392962296804
429,2023-03-05T20:17:47.224Z,3646.5265174706774
430,2023-03-05T20:04:40.935Z,3358.0871502558393
431,2023-03-05T19:51:29.166Z,3406.049438317617
432,2023-03-05T19:38:24.772Z,3747.8284418582916
433,2023-03-05T19:25:27.648Z,3579.3241878350573
434,2023-03-05T19:12:22.634Z,3720.1217134793596
435,2023-03-05T18:59:16.710Z,3441.379187504451
436,2023-03-05T18:46:09.042Z,3373.868437608083
437,2023-03-05T18:33:10.585Z,3273.1940587361655
438,2023-03-05T18:20:12.027Z,3428.687878449758
439,2023-03-05T18:07:08.560Z,3529.9765785535174
440,2023-03-05T17:54:04.162Z,4063.4656389554343
441,2023-03-05T17:41:04.790Z,4038.2547676563263
442,2023-03-05T17:28:05.428Z,3649.159787098567
443,2023-03-05T17:15:09.615Z,4198.675886789958
444,2023-03-05T17:02:06.553Z,4020.1199034849806
445,2023-03-05T16:48:52.944Z,4826.097722848257
446,2023-03-05T16:35:36.057Z,5159.152825673421
447,2023-03-05T16:22:26.818Z,4292.118700345357
448,2023-03-05T16:09:13.753Z,4256.418857971827
449,2023-03-05T15:56:05.162Z,4538.611298799515
